index,var_id,title,sub_id,sub_name,subcsa_id,subcsa_name,notes,vertical,unit,graph_id,graph_name,domain,turunan_variabel,turunan_variabel_id,vertical_variabel
417,39,Distribusi PDRB Kabupaten Indragiri Hilir Atas Dasar Harga Berlaku Menurut Lapangan Usaha,52,Produk Domestik Regional Bruto (Lapangan Usaha),0,NaN,data 2018 Angka Sementara data 2019 angka Sangat Sementara,8.0,Persen,3.0,line,1403,Tidak Ada,0,"A  Pertanian, Kehutanan, dan Perikanan-B  Pertambangan dan Penggalian-C  Industri Pengolahan-D  Pengadaan Listrik dan Gas-E  Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang-F  Konstruksi-G  Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor-H  Transportasi dan Pergudangan-I  Penyediaan Akomodasi dan Makan Minum-J  Informasi dan Komunikasi-K  Jasa Keuangan dan Asuransi-L  Real Estat-M,N  Jasa Perusahaan-O  Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib-P  Jasa Pendidikan-Q  Jasa Kesehatan dan Kegiatan Sosial-R,S,T,U  Jasa lainnya-Produk Domestik Regional Bruto"
877,40,"Indeks Pembangunan Manusia (IPM), Metode Baru",26,Indeks Pembangunan Manusia,0,NaN,NaN,1.0,Tidak Ada Satuan,1.0,bar,1407,Tidak Ada,0,Rokan Hulu
970,40,Luas Hutan Menurut Jenis Hutan di Kabupaten Bengkalis,60,Kehutanan,0,NaN,NaN,12.0,Ha,1.0,bar,1408,Tidak Ada,0,Hutan Konservasi-Hutan Produksi Tetap-Hutan Produksi Terbatas-Hutan Mangrove-Hutan Produksi yang Dapat Dikonversi-PPA-Total
7,40,Jumlah (M³) Dan Nilai Air Minum Yang Disalurkan PDAM,7,Energi,0,NaN,"- Sumber:  PDAM Tirta Siak, Pekanbaru&lt;br/&gt; - Data dikutip dari Publikasi Kota Pekanbaru Dalam Angka
",7.0,Tidak Ada Satuan,1.0,bar,1471,Banyaknya (m3)-Nilai (Rp),2,Sosial-Non Niaga-Instansi Pemerintah-Niaga-Industri-Semua Tempat Penyaluran Air Minum
830,40,Jumlah Penduduk Menurut Kecamatan,12,Kependudukan,0,NaN,NaN,20.0,Jiwa,1.0,bar,1406,Tidak Ada,0,Kampar Kiri-Kampar Kiri Hulu-Kampar Kiri Hilir-Gunung Sahilan-Kampar Kiri Tengah-XIII Koto Kampar-Koto Kampar Hulur-Kuok-Salo-Tapung-Tapung Hulu-Tapung Hilir-Bangkinang Kota-Bangkinang-Kampar-Kampa-Rumbio Jaya-Kampar Utara-Tambang-Siak Hulu-Perhentian Raja-Kab. Kampar
444,40,Persentase Tenaga Kerja menurut Status Pekerjaan Utama Kabupaten Pelalawan,6,Tenaga Kerja,0,NaN,NaN,7.0,Persen,1.0,bar,1404,Tidak Ada,0,Berusaha Sendiri-Berusaha dibantu buruh tidak tetap/tak dibayar-Berusaha dibantu buruh tetap/dibayar-Buruh/karyawan/pegawai-Pekerja bebas di pertanian-Pekerja bebas di non pertanian-Pekerja keluarga/tidak dibayar-Total
418,40,Laju Pertumbuhan PDRB Kabupaten Indragiri Hilir Atas Dasar Harga Konstan 2010 Menurut Lapangan Usaha,52,Produk Domestik Regional Bruto (Lapangan Usaha),0,NaN,data 2019 Angka Sementara data 2020 angka Sangat Sementara,8.0,Persen,3.0,line,1403,Tidak Ada,0,"A  Pertanian, Kehutanan, dan Perikanan-B  Pertambangan dan Penggalian-C  Industri Pengolahan-D  Pengadaan Listrik dan Gas-E  Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang-F  Konstruksi-G  Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor-H  Transportasi dan Pergudangan-I  Penyediaan Akomodasi dan Makan Minum-J  Informasi dan Komunikasi-K  Jasa Keuangan dan Asuransi-L  Real Estat-M,N  Jasa Perusahaan-O  Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib-P  Jasa Pendidikan-Q  Jasa Kesehatan dan Kegiatan Sosial-R,S,T,U  Jasa lainnya-Produk Domestik Regional Bruto"
849,41,Jumlah Hari Hujan,151,Iklim,0,NaN,NaN,19.0,Tidak Ada Satuan,1.0,bar,1406,Tidak Ada,0,Kampar Kiri-Kampar Kiri Hulu-Kampar Kiri Hilir-Gunung Sahilan-Kampar Kiri Tengah-XIII Koto Kampar-Koto Kampar Hulu-Kuok-Salo-Tapung-Tapung Hulu-Tapung Hilir-Bangkinang Kota-Bangkinang-Kampar-Kampa-Rumbio Jaya-Kampar Utara-Tambang-Siak Hulu-Perhentian Raja
82,41,Banyaknya Surat Nikah yang Dikeluarkan dan Uang Nikah ,108,Agama,0,NaN,"- Sumber: Kementrian  Agama Kota Pekanbaru&lt;br/&gt; - Data dikutip dari Publikasi Kota Pekanbaru Dalam Angka
",5.0,Tidak Ada Satuan,1.0,bar,1471,Surat Nikah-Uang Nikah (Rp),2,Tampan-Payung Sekaki-Bukit Raya-Marpoyan Damai-Tenayan Raya-Limapuluh-Sail-Pekanbaru Kota-Sukajadi-Senapelan-Rumbai-Rumbai Pesisir-Kota Pekanbaru
419,41, Laju Indeks Harga Implisit PDRB Kabupaten Indragiri Hilir Menurut Lapangan Usaha,52,Produk Domestik Regional Bruto (Lapangan Usaha),0,NaN,data 2019 Angka Sementara data 2020 angka Sangat Sementara,8.0,Persen,1.0,bar,1403,Tidak Ada,0,"A  Pertanian, Kehutanan, dan Perikanan-B  Pertambangan dan Penggalian-C  Industri Pengolahan-D  Pengadaan Listrik dan Gas-E  Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang-F  Konstruksi-G  Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor-H  Transportasi dan Pergudangan-I  Penyediaan Akomodasi dan Makan Minum-J  Informasi dan Komunikasi-K  Jasa Keuangan dan Asuransi-L  Real Estat-M,N  Jasa Perusahaan-O  Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib-P  Jasa Pendidikan-Q  Jasa Kesehatan dan Kegiatan Sosial-R,S,T,U  Jasa lainnya-Produk Domestik Regional Bruto"
878,41,"Rata-rata Lama Sekolah (RLS), Metode Baru",26,Indeks Pembangunan Manusia,0,NaN,NaN,1.0,Tidak Ada Satuan,1.0,bar,1407,Tidak Ada,0,Rokan Hulu
1075,41,Jumlah PNS,40,Gender,0,NaN,NaN,8.0,Jiwa,1.0,bar,1410,Laki-Laki-Perempuan-Jumlah,1,"SD-SLTP-SMA-DI, DII-DII-DIII-Sarjana-S2-Jumlah"
19,42,Jumlah Penduduk Kota Pekanbaru menurut Kelompok Umur dan Jenis Kelamin,12,Kependudukan,0,NaN,"- Data dikutip dari Publikasi Kota Pekanbaru Dalam Angka
",13.0,Jiwa,1.0,bar,1471,Laki-laki-Perempuan-Laki-laki+Perempuan,1,0-4-5-9-10-14-15-19-20-24-25-29-30-34-35-39-40-44-45-49-50-54-55-59-60-64-65-69-70-74-75+-Total Penduduk
879,42,Pengeluaran Perkapita yang Disesuaikan (Metode Baru),26,Indeks Pembangunan Manusia,0,NaN,-,1.0,Ribu Rupiah,2.0,pie,1407,Tidak Ada,0,Rokan Hulu
284,42,PDRB Atas Dasar Harga Berlaku menurut Lapangan Usaha,52,Produk Domestik Regional Bruto (Lapangan Usaha),0,NaN,Tahun 2019 merupakan angka sementara dan Tahun 2020 merupakan angka sangat sementara,9.0,Milyar Rupiah,1.0,bar,1401,Tidak Ada,0,"Pertanian, Kehutanan, dan Perikanan-Pertambangan dan Penggalian-Industri Pengolahan-Pengadaan Listrik dan Gas-Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang -Konstruksi-Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor-Transportasi dan Pergudangan-Penyediaan Akomodasi dan Makan Minum-Informasi dan Komunikasi -Jasa Keuangan dan Asuransi-Real Estat-Jasa Perusahaan-Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib-Jasa Pendidikan-Jasa Kesehatan dan Kegiatan Sosial-Jasa lainnya-Produk Domestik Regional Bruto"
823,42,Laju Indeks Harga Implisit PDRB Kabupaten Siak Menurut Lapangan Usaha,154,Produk Domestik Regional Bruto (Lapangan Usaha),0,NaN,"- data 2021 Angka Sementara 
- data 2022 Angka Sangat Sementara",5.0,Persen,3.0,line,1405,Tidak Ada,0,"A  Pertanian, Kehutanan, dan Perikanan-B  Pertambangan dan Penggalian-C  Industri Pengolahan-D  Pengadaan Listrik dan Gas-E  Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang-F  Konstruksi-G  Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Moto-H  Transportasi dan Pergudangan-I  Penyediaan Akomodasi dan Makan Minum-J   Informasi dan Komunikasi-K  Jasa keuangan dan Asuransi-L  Real Estat-M,N  Jasa Perusahaan-O  Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib-P  Jasa Pendidikan-Q  Jasa Kesehatan dan Kegiatan Sosial-R,S,T,U  Jasa lainnya-Produk Domestik Regional Bruto-Produk Domestik Regional Bruto Tanpa Migas"
968,43,Luas Panen Tanaman Perkebunan Menurut Kecamatan dan Jenis Tanaman di Kabupaten Bengkalis,54,Perkebunan,0,NaN,NaN,13.0,Ha,1.0,bar,1408,Karet-Kelapa Sawit-Kelapa-Sagu-Kopi-Pinang,1,Mandau-Pinggir-Bukit Batu-Siak Kecil-Rupat-Rupat Utara-Bengkalis-Bantan-Kab. Bengkalis (total)
425,43,PDRB Kabupaten Indragiri Hilir Atas Dasar Harga Konstan 2010 Menurut Pengeluaran,154,Produk Domestik Regional Bruto (Pengeluaran),0,NaN,data 2019 Angka Sementara data 2020 angka Sangat Sementara,9.0,Juta Rupiah,1.0,bar,1403,Tidak Ada,0,Pengeluaran Konsumsi Rumah Tangga-Pengeluaran Konsumsi LNPRT-Pengeluaran Konsumsi Pemerintah-Pembentukan Modal Tetap Bruto-Perubahan Inventori-Net Ekspor Barang dan Jasa-PRODUK DOMESTIK REGIONAL BRUTO
285,43,PDRB Atas Dasar Harga Konstan 2010 Menurut Lapangan Usaha,52,Produk Domestik Regional Bruto (Lapangan Usaha),0,NaN,Tahun 2019 merupakan angka sementara dan Tahun 2020 merupakan angka sangat sementara,9.0,Milyar Rupiah,1.0,bar,1401,Tidak Ada,0,"Pertanian, Kehutanan, dan Perikanan-Pertambangan dan Penggalian-Industri Pengolahan-Pengadaan Listrik dan Gas-Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang -Konstruksi-Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor-Transportasi dan Pergudangan-Penyediaan Akomodasi dan Makan Minum-Informasi dan Komunikasi -Jasa Keuangan dan Asuransi-Real Estat-Jasa Perusahaan-Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib-Jasa Pendidikan-Jasa Kesehatan dan Kegiatan Sosial-Jasa lainnya-Produk Domestik Regional Bruto"
734,43,Jumlah Kelurahan/Desa Menurut Kecamatan di Kabupaten Pelalawan,153,Geografi,0,NaN,NaN,5.0,Unit,1.0,bar,1404,Kelurahan-Desa-Jumlah-RT -RW,2,Pangkalan Kuras-Ukui-Pangkalan Lesung-Bunut-Pelalawan-Bandar Petalangan-Kuala Kampar-Kerumutan-Teluk Meranti-Kabupaten Pelalawan
904,43,PDRB ADHB menurut Pengeluaran,52,Produk Domestik Regional Bruto,0,NaN,"Angka tahun terakhir merupakan angka sangat sementara, sedangkan angka tahun kedua sebelum terakhir merupakan angka sementara.",7.0,Juta Rupiah,1.0,bar,1407,Tidak Ada,0,Pengeluaran Konsumsi Rumahtangga-Pengeluaran Konsumsi LNPRT-Pengeluaran Konsumsi Pemerintah-Pembentukan Modal Tetap Bruto-Perubahan Inventori-Net Ekspor Barang dan Jasa-Produk Domestik Regional Bruto
1001,43,PDRB kabupaten Rokan Hilir Atas Dasar Harga Berlaku Menurut Lapangan Usaha,52,Produk Domestik Regional Bruto (Lapangan Usaha),0,NaN,Tahun 2018 merupakan angka sementara dan Tahun 2019 merupakan angka sangat sementara,8.0,Juta Rupiah,1.0,bar,1409,Tidak Ada,0,"Pertanian, Kehutanan, dan Perikanan-Pertambangan dan Penggalian-Industri Pengolahan-Pengadaan Listrik dan Gas-Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang-Konstruksi-Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor-Transportasi dan Pergudangan-Penyediaan Akomodasi dan Makan Minum-Informasi dan Komunikasi-Real Estat-Jasa Perusahaan-Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib-Jasa Pendidikan-Jasa Kesehatan dan Kegiatan Sosial-Jasa lainnya-PRODUK DOMESTIK REGIONAL BRUTO"
80,43,Sarana Dan Prasarana Barang Tidak Bergerak Yang Dikelola Dinas Kebersihan Dan Pertamanan Kota Pekanbaru,101,Pemerintahan,0,NaN,"- Sumber: Dinas Kebersihan dan Pertamanan Kota Pekanbaru&lt;br/&gt; - Data dikutip dari Publikasi Kota Pekanbaru Dalam Angka
",10.0,Tidak Ada Satuan,1.0,bar,1471,Tidak Ada,0,Bak Sampah (Container Fiber)-Container-TPS (Besi Dan Pas Bata)-Transfer Depo-Tempat Pembuangan Akhir-Unit Pengelolaan Kompos
824,43,PDRB Kabupaten Siak Atas Dasar Harga Berlaku Menurut Pengeluaran,155,Produk Domestik Regional Bruto (Pengeluaran),0,NaN,"- data 2021 Angka Sementara 
- data 2022 Angka Sangat Sementara",6.0,Juta Rupiah,3.0,line,1405,Tidak Ada,0,Pengeluaran Konsumsi Rumahtangga-Pengeluaran Konsumsi LNPRT-Pengeluaran Konsumsi Pemerintah-Pembentukan Modal Tetap Bruto-Perubahan Inventori-Net Ekspor Barang dan Jasa-PRODUK DOMESTIK REGIONAL BRUTO
969,44, Luas Area Tanaman Perkebunan Menurut Kecamatan dan Jenis Tanaman di Kabupaten Bengkalis,54,Perkebunan,0,NaN,NaN,13.0,Ha,1.0,bar,1408,Karet-Kelapa Sawit-Kelapa-Sagu-Kopi-Pinang,1,Mandau-Pinggir-Bukit Batu-Siak Kecil-Rupat-Rupat Utara-Bengkalis-Bantan-Kab. Bengkalis (total)
905,44,PDRB ADHK 2010 menurut Pengeluaran,52,Produk Domestik Regional Bruto,0,NaN,"Angka tahun terakhir merupakan angka sangat sementara, sedangkan angka tahun kedua sebelum terakhir merupakan angka sementara.",7.0,Juta Rupiah,1.0,bar,1407,Tidak Ada,0,Pengeluaran Konsumsi Rumahtangga-Pengeluaran Konsumsi LNPRT-Pengeluaran Konsumsi Pemerintah-Pembentukan Modal Tetap Bruto-Perubahan Inventori-Net Ekspor Barang dan Jasa-Produk Domestik Regional Bruto
825,44,PDRB Kabupaten Siak Atas Dasar Harga Konstan 2010 Menurut Pengeluaran,155,Produk Domestik Regional Bruto (Pengeluaran),0,NaN,"- data 2021 Angka Sementara 
- data 2022 Angka Sangat Sementara",6.0,Juta Rupiah,3.0,line,1405,Tidak Ada,0,Pengeluaran Konsumsi Rumahtangga-Pengeluaran Konsumsi LNPRT-Pengeluaran Konsumsi Pemerintah-Pembentukan Modal Tetap Bruto-Perubahan Inventori-Net Ekspor Barang dan Jasa-PRODUK DOMESTIK REGIONAL BRUTO
8,44,Banyaknya Air Minum Yang Disalurkan PDAM Dirinci Menurut Golongan,7,Energi,0,NaN,"- Sumber: PDAM Tirta Siak, Pekanbaru&lt;br/&gt; - Data dikutip dari Publikasi Kota Pekanbaru Dalam Angka
",7.0,m3/det,1.0,bar,1471,Tidak Ada,0,Sosial-Non Niaga-Instansi Pemerintah-Niaga-Industri-Masyarakat Berpenghasilan Rendah-Semua Tempat Penyaluran Air Minum
286,44,Distribusi PDRB ADHB,52,Produk Domestik Regional Bruto (Lapangan Usaha),0,NaN,Tahun 2018 merupakan angka sementara dan Tahun 2019 merupakan angka sangat sementara,9.0,Persen,2.0,pie,1401,Tidak Ada,0,"Pertanian, Kehutanan, dan Perikanan-Pertambangan dan Penggalian-Industri Pengolahan-Pengadaan Listrik dan Gas-Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang -Konstruksi-Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor-Transportasi dan Pergudangan-Penyediaan Akomodasi dan Makan Minum-Informasi dan Komunikasi -Jasa Keuangan dan Asuransi-Real Estat-Jasa Perusahaan-Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib-Jasa Pendidikan-Jasa Kesehatan dan Kegiatan Sosial-Jasa lainnya-Produk Domestik Regional Bruto"
426,44,PDRB Kabupaten Indragiri Hilir Atas Dasar Harga Berlaku Menurut Pengeluaran,154,Produk Domestik Regional Bruto (Pengeluaran),0,NaN,data 2019 Angka Sementara data 2020 angka Sangat Sementara,9.0,Juta Rupiah,1.0,bar,1403,Tidak Ada,0,Pengeluaran Konsumsi Rumah Tangga-Pengeluaran Konsumsi LNPRT-Pengeluaran Konsumsi Pemerintah-Pembentukan Modal Tetap Bruto-Perubahan Inventori-Net Ekspor Barang dan Jasa-PRODUK DOMESTIK REGIONAL BRUTO
906,45,Laju Pertumbuhan PDRB menurut Pengeluaran,52,Produk Domestik Regional Bruto,0,NaN,"Angka tahun terakhir merupakan angka sangat sementara, sedangkan angka tahun kedua sebelum terakhir merupakan angka sementara.",7.0,Tidak Ada Satuan,3.0,line,1407,Tidak Ada,0,Pengeluaran Konsumsi Rumahtangga-Pengeluaran Konsumsi LNPRT-Pengeluaran Konsumsi Pemerintah-Pembentukan Modal Tetap Bruto-Produk Domestik Regional Bruto
287,45,Laju Pertumbuhan PDRB ADHK 2010,52,Produk Domestik Regional Bruto (Lapangan Usaha),0,NaN,Tahun 2018 merupakan angka sementara dan Tahun 2019 merupakan angka sangat sementara,9.0,Persen,2.0,pie,1401,Tidak Ada,0,"Pertanian, Kehutanan, dan Perikanan-Pertambangan dan Penggalian-Industri Pengolahan-Pengadaan Listrik dan Gas-Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang -Konstruksi-Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor-Transportasi dan Pergudangan-Penyediaan Akomodasi dan Makan Minum-Informasi dan Komunikasi -Jasa Keuangan dan Asuransi-Real Estat-Jasa Perusahaan-Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib-Jasa Pendidikan-Jasa Kesehatan dan Kegiatan Sosial-Jasa lainnya-Produk Domestik Regional Bruto"
467,45,Penduduk Menurut Jenis Kelamin dan Kelompok Umur,12,Kependudukan,0,NaN,NaN,9.0,Jiwa,1.0,bar,1404,Laki-laki-Perempuan-Total,1,0-4-5-9-10-14-15-19-20-24-25-29-30-34-35-39-40-44-45-49-50-54-55-59-60-64-65-69-70-74-75+-Jumlah
1002,45,PDRB Kabupaten Rokan Hilir Atas Dasar Harga Konstan 2010 Menurut Lapangan Usaha,52,Produk Domestik Regional Bruto (Lapangan Usaha),0,NaN,Tahun 2018 merupakan angka sementara dan Tahun 2019 merupakan angka sangat sementara,8.0,Juta Rupiah,1.0,bar,1409,Tidak Ada,0,"Pertanian, Kehutanan, dan Perikanan-Pertambangan dan Penggalian-Industri Pengolahan-Pengadaan Listrik dan Gas-Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang-Konstruksi-Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor-Transportasi dan Pergudangan-Penyediaan Akomodasi dan Makan Minum-Informasi dan Komunikasi-Real Estat-Jasa Perusahaan-Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib-Jasa Pendidikan-Jasa Kesehatan dan Kegiatan Sosial-Jasa lainnya-PRODUK DOMESTIK REGIONAL BRUTO"
427,45,Laju Pertumbuhan PDRB Kabupaten Indragiri Hilir Atas Dasar Harga Konstan 2010 Menurut Pengeluaran,154,Produk Domestik Regional Bruto (Pengeluaran),0,NaN,data 2018 Angka Sementara data 2019 angka Sangat Sementara,9.0,Persen,1.0,bar,1403,Tidak Ada,0,Pengeluaran Konsumsi Rumah Tangga-Pengeluaran Konsumsi LNPRT-Pengeluaran Konsumsi Pemerintah-Pembentukan Modal Tetap Bruto-PRODUK DOMESTIK REGIONAL BRUTO
965,45,Distribusi PDRB Kabupaten Bengkalis Atas Dasar Harga Berlaku Menurut Lapangan Usaha,52,Produk Domestik Regional Bruto (Lapangan Usaha),0,NaN,2018: Angka Sementara 2019: Angka Sangat Sementara,4.0,Persen,3.0,line,1408,Tidak Ada,0,"A. Pertanian, Kehutanan, dan Perikanan-B. Pertambangan dan Penggalian-C. Industri Pengolahan-D. Pengadaan Listrik dan Gas-E. Pengadaan Air, Pengelolaan Sampah, Limbah, dan Daur Ulang-F. Konstruksi-G. Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor-H. Transportasi dan Pergudangan-I. Penyediaan Akomodasi dan Makan Minum-J. Informasi dan Komunikasi-K. Jasa keuangan dan Asuransi-L. Real Estat-M,N. Jasa Perusahaan-O. Administrasi Pemerintahan, Pertahanan, dan Jaminan Sosial Wajib-P. Jasa Pendidikan-Q. Jasa Kesehatan dan Kegiatan Sosial-R,S,T,U. Jasa Lainnya-PDRB LAPANGAN USAHA-PDRB Tanpa Migas"
3,45,Penduduk Berumur 15 tahun ke Atas menurut Kegiatan Utama dan Jenis Kelamin di Kota Pekanbaru,6,Tenaga Kerja,0,NaN,"-Sumber: BPS Kota Pekanbaru (Diolah dari data Sakernas)
&lt;br/&gt;- Data dikutip dari Publikasi Kota Pekanbaru Dalam Angka
",15.0,Tidak Ada Satuan,1.0,bar,1471,Laki-laki-Perempuan-Laki-laki+Perempuan,1,Angkatan Kerja-Angkatan Kerja - Bekerja-Angkatan Kerja - Pengangguran-Bukan Angkatan Kerja-Bukan Angkatan Kerja - Sekolah-Bukan Angkatan Kerja - Menguruh Rumah Tangga-Bukan Angkatan Kerja - Lainnya
826,45,Laju Pertumbuhan PDRB Kabupaten Siak Menurut Pengeluaran,155,Produk Domestik Regional Bruto (Pengeluaran),0,NaN,"- data 2021 Angka Sementara
- data 2022 Angka Sangat Sementara",6.0,Persen,3.0,line,1405,Tidak Ada,0,Pengeluaran Konsumsi Rumahtangga-Pengeluaran Konsumsi LNPRT-Pengeluaran Konsumsi Pemerintah-Pembentukan Modal Tetap Bruto-PRODUK DOMESTIK REGIONAL BRUTO
907,46,Distribusi Persentase PDRB ADHB menurut Pengeluaran,52,Produk Domestik Regional Bruto,0,NaN,"Angka tahun terakhir merupakan angka sangat sementara, sedangkan angka tahun kedua sebelum terakhir merupakan angka sementara.",7.0,Persen,1.0,bar,1407,Tidak Ada,0,Pengeluaran Konsumsi Rumahtangga-Pengeluaran Konsumsi LNPRT-Pengeluaran Konsumsi Pemerintah-Pembentukan Modal Tetap Bruto-Perubahan Inventori-Net Ekspor Barang dan Jasa-Produk Domestik Regional Bruto
966,46,Laju Pertumbuhan PDRB Kabupaten Bengkalis Atas Dasar Harga Konstan 2010 Menurut Lapangan Usaha,52,Produk Domestik Regional Bruto (Lapangan Usaha),0,NaN,2018: Angka Sementara 2019: Angka Sangat Sementara,4.0,Persen,3.0,line,1408,Tidak Ada,0,"A. Pertanian, Kehutanan, dan Perikanan-B. Pertambangan dan Penggalian-C. Industri Pengolahan-D. Pengadaan Listrik dan Gas-E. Pengadaan Air, Pengelolaan Sampah, Limbah, dan Daur Ulang-F. Konstruksi-G. Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor-H. Transportasi dan Pergudangan-I. Penyediaan Akomodasi dan Makan Minum-J. Informasi dan Komunikasi-K. Jasa keuangan dan Asuransi-L. Real Estat-M,N. Jasa Perusahaan-O. Administrasi Pemerintahan, Pertahanan, dan Jaminan Sosial Wajib-P. Jasa Pendidikan-Q. Jasa Kesehatan dan Kegiatan Sosial-R,S,T,U. Jasa Lainnya-PDRB LAPANGAN USAHA-PDRB Tanpa Migas"
1003,46,Distribusi PDRB Kabupaten Rokan Hilir Atas Dasar Harga Berlaku Menurut Lapangan Usaha,52,Produk Domestik Regional Bruto (Lapangan Usaha),0,NaN,Tahun 2018 merupakan angka sementara dan Tahun 2019 merupakan angka sangat sementara,8.0,Persen,1.0,bar,1409,Tidak Ada,0,"Pertanian, Kehutanan, dan Perikanan-Pertambangan dan Penggalian-Industri Pengolahan-Pengadaan Listrik dan Gas-Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang-Konstruksi-Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor-Transportasi dan Pergudangan-Penyediaan Akomodasi dan Makan Minum-Informasi dan Komunikasi-Real Estat-Jasa Perusahaan-Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib-Jasa Pendidikan-Jasa Kesehatan dan Kegiatan Sosial-Jasa lainnya-PRODUK DOMESTIK REGIONAL BRUTO"
850,46,Tingginya Curah Hujan,151,Iklim,0,NaN,NaN,19.0,Tidak Ada Satuan,1.0,bar,1406,Tidak Ada,0,Kampar Kiri-Kampar Kiri Hulu-Kampar Kiri Hilir-Gunung Sahilan-Kampar Kiri Tengah-XIII Koto Kampar-Koto Kampar Hulu-Kuok-Salo-Tapung-Tapung Hulu-Tapung Hilir-Bangkinang Kota-Bangkinang-Kampar-Kampa-Rumbio Jaya-Kampar Utara-Tambang-Siak Hulu-Perhentian Raja
428,46,Distribusi PDRB Kabupaten Indragiri Hilir Atas Dasar Harga Berlaku Menurut Pengeluaran,154,Produk Domestik Regional Bruto (Pengeluaran),0,NaN,"data 2019 Angka Sementara 
data 2020 angka Sangat Sementara",9.0,Persen,1.0,bar,1403,Tidak Ada,0,Pengeluaran Konsumsi Rumah Tangga-Pengeluaran Konsumsi LNPRT-Pengeluaran Konsumsi Pemerintah-Pembentukan Modal Tetap Bruto-Perubahan Inventori-Net Ekspor Barang dan Jasa-PRODUK DOMESTIK REGIONAL BRUTO
288,46,Laju Indeks Implisit PDRB ADHK 2010,52,Produk Domestik Regional Bruto (Lapangan Usaha),0,NaN,Tahun 2018 merupakan angka sementara dan Tahun 2019 merupakan angka sangat sementara,9.0,Persen,2.0,pie,1401,Tidak Ada,0,"Pertanian, Kehutanan, dan Perikanan-Pertambangan dan Penggalian-Industri Pengolahan-Pengadaan Listrik dan Gas-Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang -Konstruksi-Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor-Transportasi dan Pergudangan-Penyediaan Akomodasi dan Makan Minum-Informasi dan Komunikasi -Jasa Keuangan dan Asuransi-Real Estat-Jasa Perusahaan-Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib-Jasa Pendidikan-Jasa Kesehatan dan Kegiatan Sosial-Jasa lainnya-Produk Domestik Regional Bruto"
20,46,Jumlah WNA menurut Kecamatan dan Status Kewarganegaraan di Kota Pekanbaru,12,Kependudukan,0,NaN,"- Sumber: BPS Kota Pekanbaru (diolah dari data Sensus Penduduk 2010)
&lt;br/&gt;- Data dikutip dari Publikasi Kota Pekanbaru Dalam Angka
",5.0,Jiwa,1.0,bar,1471,Cina-Malaysia-Lainnya-Total WNA,1,Tampan-Payung Sekaki-Bukit Raya-Marpoyan Damai-Tenayan Raya-Limapuluh-Sail-Pekanbaru Kota-Sukajadi-Senapelan-Rumbai-Rumbai Pesisir-Kota Pekanbaru
